Point ID,vtkOriginalPointIds,Acceleration_0,Acceleration_1,Acceleration_2,Acceleration_Magnitude,Displacement_0,Displacement_1,Displacement_2,Displacement_Magnitude,ExtraDof1,Points_0,Points_1,Points_2,Points_Magnitude,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude
980,980,0,0,0,0,0,0,0,0,0.0145545,31,0.34641,1,31.0181,0,0,0,0
981,981,0,0,0,0,0,0,0,0,74673.5,13.4,0.65359,1,13.4531,0,0,0,0
982,982,0,0,0,0,0,0,0,0,1.63162e-37,79.4002,0,0.271527,79.4007,0,0,0,0
983,983,0,0,0,0,0,0,0,0,298.844,21.0813,0.281232,0,21.0832,0,0,0,0
984,984,0,0,0,0,0,0,0,0,324.731,20.9881,0,0.266812,20.9898,0,0,0,0
985,985,0,0,0,0,0,0,0,0,240.366,21.3333,0,0.333333,21.3359,0,0,0,0
986,986,0,0,0,0,0,0,0,0,346.939,20.8997,0.5,0.5,20.9117,0,0,0,0
987,987,0,0,0,0,0,0,0,0,9.00171e+06,0.624679,0,0.332162,0.707499,0,0,0,0
988,988,0,0,0,0,0,0,0,0,9.00996e+06,0.619624,0.338119,0,0.705874,0,0,0,0
989,989,0,0,0,0,0,0,0,0,2.4003,26.2667,0.333333,0,26.2688,0,0,0,0
990,990,0,0,0,0,0,0,0,0,6.67851e-14,49.8111,0,0.265429,49.8118,0,0,0,0
991,991,0,0,0,0,0,0,0,0,5.11589e-35,76.6,0.740761,0,76.6036,0,0,0,0
992,992,0,0,0,0,0,0,0,0,2.10345e-35,77,0.65359,0,77.0028,0,0,0,0
993,993,0,0,0,0,0,0,0,0,5.10173e-35,76.6109,1,0.267673,76.6179,0,0,0,0
994,994,0,0,0,0,0,0,0,0,0,99.0573,0.67253,1,99.0646,0,0,0,0
995,995,0,0,0,0,0,0,0,0,0,99.4392,1,0.718469,99.4468,0,0,0,0
996,996,0,0,0,0,0,0,0,0,0,99.4392,0.718469,1,99.4468,0,0,0,0
997,997,0,0,0,0,0,0,0,0,1.76702e-11,46.2,1,0.34641,46.2121,0,0,0,0
998,998,0,0,0,0,0,0,0,0,183584,11.8,0.34641,0,11.8051,0,0,0,0
999,999,0,0,0,0,0,0,0,0,2.00991e-16,53.3553,0.374992,1,53.366,0,0,0,0
1000,1000,0,0,0,0,0,0,0,0,7.71803e+06,1.44471,0.374992,0,1.49258,0,0,0,0
1001,1001,0,0,0,0,0,0,0,0,7.18001e+06,1.8,0,0.730718,1.94267,0,0,0,0
1002,1002,0,0,0,0,0,0,0,0,7.16268e+06,1.81177,0.270094,1,2.08697,0,0,0,0
1003,1003,0,0,0,0,0,0,0,0,0.0328329,30.2813,0.718768,1,30.3063,0,0,0,0
1004,1004,0,0,0,0,0,0,0,0,0.0450518,29.9935,0.478562,0.486014,30.0013,0,0,0,0
1005,1005,0,0,0,0,0,0,0,0,0.0364961,30.1889,1,0.734571,30.2144,0,0,0,0
1006,1006,0,0,0,0,0,0,0,0,0.0254127,30.4932,0.456294,0.448606,30.4999,0,0,0,0
1007,1007,0,0,0,0,0,0,0,0,5.01749e-41,83.3891,0,0.267673,83.3895,0,0,0,0
1008,1008,0,0,0,0,0,0,0,0,0.000320527,34.2,0.740761,1,34.2226,0,0,0,0
1009,1009,0,0,0,0,0,0,0,0,0.000314377,34.2,1,0.730718,34.2224,0,0,0,0
1010,1010,0,0,0,0,0,0,0,0,6.52147e-30,70.6,0.34641,0,70.6008,0,0,0,0
1011,1011,0,0,0,0,0,0,0,0,1.06032e-23,63,0.65359,0,63.0034,0,0,0,0
1012,1012,0,0,0,0,0,0,0,0,4.53887e-36,77.8,0.65359,0,77.8027,0,0,0,0
1013,1013,0,0,0,0,0,0,0,0,2.12371e-10,44.5867,1,0.266667,44.5987,0,0,0,0
1014,1014,0,0,0,0,0,0,0,0,2.10731e-10,44.5989,0.720837,0,44.6047,0,0,0,0
1015,1015,0,0,0,0,0,0,0,0,6.78087e-30,70.6,1,0.259239,70.6076,0,0,0,0
1016,1016,0,0,0,0,0,0,0,0,6.88658e-30,70.6111,0.734571,0,70.6149,0,0,0,0
1017,1017,0,0,0,0,0,0,0,0,2.85202e-30,71,1,0.34641,71.0079,0,0,0,0
1018,1018,0,0,0,0,0,0,0,0,1.68086e-37,79.4,0.730718,1,79.4097,0,0,0,0
1019,1019,0,0,0,0,0,0,0,0,2.65594e-20,58.5973,0.731277,0,58.6019,0,0,0,0
1020,1020,0,0,0,0,0,0,0,0,2.6775e-20,58.5867,1,0.266667,58.5958,0,0,0,0
1021,1021,0,0,0,0,0,0,0,0,3.39143e-20,58.4389,0.502106,0.5,58.4432,0,0,0,0
1022,1022,0,0,0,0,0,0,0,0,6.58667e-05,35.4556,0,0.327144,35.4571,0,0,0,0
1023,1023,0,0,0,0,0,0,0,0,4.10675e-05,35.8111,0,0.265429,35.8121,0,0,0,0
1024,1024,0,0,0,0,0,0,0,0,4.13581e-05,35.8,0.34641,0,35.8017,0,0,0,0
1025,1025,0,0,0,0,0,0,0,0,0,90.2,1,0.34641,90.2062,0,0,0,0
1026,1026,0,0,0,0,0,0,0,0,0,90.1889,0.734571,0,90.1919,0,0,0,0
1027,1027,0,0,0,0,0,0,0,0,0,90.5444,0.672856,0,90.5469,0,0,0,0
1028,1028,0,0,0,0,0,0,0,0,0,90.1889,0.734571,1,90.1974,0,0,0,0
1029,1029,0,0,0,0,0,0,0,0,0,90.2,1,0.730718,90.2085,0,0,0,0
1030,1030,0,0,0,0,0,0,0,0,0,90.5444,0.672856,1,90.5524,0,0,0,0
1031,1031,0,0,0,0,0,0,0,0,0,91.3889,1,0.265429,91.3948,0,0,0,0
1032,1032,0,0,0,0,0,0,0,0,0,91.4,0.730718,0,91.4029,0,0,0,0
1033,1033,0,0,0,0,0,0,0,0,58777.2,13.8111,1,0.734571,13.8667,0,0,0,0
1034,1034,0,0,0,0,0,0,0,0,59213.6,13.8,0.730718,1,13.8555,0,0,0,0
1035,1035,0,0,0,0,0,0,0,0,4.14761e-05,35.8,0.730718,0,35.8075,0,0,0,0
1036,1036,0,0,0,0,0,0,0,0,4.17986e-05,35.8111,1,0.265429,35.826,0,0,0,0
1037,1037,0,0,0,0,0,0,0,0,6.48655e-05,35.4556,1,0.327144,35.4712,0,0,0,0
1038,1038,0,0,0,0,0,0,0,0,983461,8.25423,0,0.689949,8.28302,0,0,0,0
1039,1039,0,0,0,0,0,0,0,0,3.15881e+06,5,0.65359,0,5.04254,0,0,0,0
1040,1040,0,0,0,0,0,0,0,0,8.40459e-13,48.1714,0.462448,0.54181,48.1767,0,0,0,0
1041,1041,0,0,0,0,0,0,0,0,7.15797e+06,1.81412,0.629069,1,2.16489,0,0,0,0
1042,1042,0,0,0,0,0,0,0,0,0.000319365,34.2,0.740761,0,34.208,0,0,0,0
1043,1043,0,0,0,0,0,0,0,0,6.18906e-26,65.8,0.65359,0,65.8032,0,0,0,0
1044,1044,0,0,0,0,0,0,0,0,5.60519e-45,87.8,0.65359,0,87.8024,0,0,0,0
1045,1045,0,0,0,0,0,0,0,0,1.08599e-40,83,0.65359,0,83.0026,0,0,0,0
1046,1046,0,0,0,0,0,0,0,0,2.11983e-19,57.4,0,0.34641,57.401,0,0,0,0
1047,1047,0,0,0,0,0,0,0,0,5.99485e-33,74.2,0.34641,0,74.2008,0,0,0,0
1048,1048,0,0,0,0,0,0,0,0,1.40901e-13,49.3333,1,0.666667,49.3479,0,0,0,0
1049,1049,0,0,0,0,0,0,0,0,2.73863,26.1444,0.672856,0,26.1531,0,0,0,0
1050,1050,0,0,0,0,0,0,0,0,8.40938e+06,1,0.34641,0,1.0583,0,0,0,0
1051,1051,0,0,0,0,0,0,0,0,599.34,20.2427,1,0.621505,20.2769,0,0,0,0
1052,1052,0,0,0,0,0,0,0,0,278499,11.001,0.357633,1,11.0521,0,0,0,0
1053,1053,0,0,0,0,0,0,0,0,5.08714e-35,76.6,0.740761,1,76.6101,0,0,0,0
1054,1054,0,0,0,0,0,0,0,0,9.5397e+06,0.287497,0.504372,1,1.15631,0,0,0,0
1055,1055,0,0,0,0,0,0,0,0,2.7537e+06,5.43861,0.620425,1,5.56448,0,0,0,0
1056,1056,0,0,0,0,0,0,0,0,2.44797e+06,5.8,1,0.730718,5.93076,0,0,0,0
1057,1057,0,0,0,0,0,0,0,0,2.44017e+06,5.81055,0.728989,1,5.94087,0,0,0,0
1058,1058,0,0,0,0,0,0,0,0,2.63799e+06,5.57028,0.410377,0.449926,5.60347,0,0,0,0
1059,1059,0,0,0,0,0,0,0,0,1.83366e-14,50.6,1,0.65359,50.6141,0,0,0,0
1060,1060,0,0,0,0,0,0,0,0,0.000324256,34.2,0,0.730718,34.2078,0,0,0,0
1061,1061,0,0,0,0,0,0,0,0,1.34641e-15,52.199,1,0.357633,52.2098,0,0,0,0
1062,1062,0,0,0,0,0,0,0,0,6.92415e-05,35.4,0.65359,0,35.406,0,0,0,0
1063,1063,0,0,0,0,0,0,0,0,0,90.6,1,0.65359,90.6079,0,0,0,0
1064,1064,0,0,0,0,0,0,0,0,0,99.7125,0.504372,1,99.7188,0,0,0,0
1065,1065,0,0,0,0,0,0,0,0,1.3456e-17,54.9869,0.268911,0,54.9876,0,0,0,0
1066,1066,0,0,0,0,0,0,0,0,1.13036e-17,55.0812,0,0.282199,55.0819,0,0,0,0
1067,1067,0,0,0,0,0,0,0,0,7.28142e-18,55.3333,0.333333,0,55.3343,0,0,0,0
1068,1068,0,0,0,0,0,0,0,0,1.47625e-17,54.9065,0.5,0.500499,54.9111,0,0,0,0
1069,1069,0,0,0,0,0,0,0,0,1.5134e-43,86.1553,0.374992,1,86.1619,0,0,0,0
1070,1070,0,0,0,0,0,0,0,0,7.14662e-44,86.5457,1,0.331121,86.5521,0,0,0,0
1071,1071,0,0,0,0,0,0,0,0,0.05622,29.8,1,0.269282,29.818,0,0,0,0
1072,1072,0,0,0,0,0,0,0,0,0.0567482,29.7867,0.733333,0,29.7957,0,0,0,0
1073,1073,0,0,0,0,0,0,0,0,0.076977,29.5007,0.452234,0.549333,29.5093,0,0,0,0
1074,1074,0,0,0,0,0,0,0,0,6.47611e-39,80.999,0,0.357633,80.9998,0,0,0,0
1075,1075,0,0,0,0,0,0,0,0,1190.99,19.3859,0,0.370931,19.3894,0,0,0,0
1076,1076,0,0,0,0,0,0,0,0,8.63594e-19,56.6,0.34641,0,56.6011,0,0,0,0
1077,1077,0,0,0,0,0,0,0,0,1.22431e-33,75,0,0.34641,75.0008,0,0,0,0
1078,1078,0,0,0,0,0,0,0,0,6.66724e-10,43.8,0.65359,1,43.8163,0,0,0,0
1079,1079,0,0,0,0,0,0,0,0,1.60894e+06,7,0.269282,0,7.00518,0,0,0,0
1080,1080,0,0,0,0,0,0,0,0,6.30557e-27,67.0131,0.268911,0,67.0136,0,0,0,0
1081,1081,0,0,0,0,0,0,0,0,1.84547,26.5444,1,0.679016,26.5719,0,0,0,0
1082,1082,0,0,0,0,0,0,0,0,3.29081e-29,69.7867,1,0.733333,69.7977,0,0,0,0
1083,1083,0,0,0,0,0,0,0,0,5.47712e-25,64.6,0,0.273771,64.6006,0,0,0,0
1084,1084,0,0,0,0,0,0,0,0,0.0144586,31.0133,1,0.266667,31.0306,0,0,0,0
1085,1085,0,0,0,0,0,0,0,0,0.021293,30.6667,1,0.333333,30.6848,0,0,0,0
1086,1086,0,0,0,0,0,0,0,0,0.0144515,31,0.730718,0,31.0086,0,0,0,0
1087,1087,0,0,0,0,0,0,0,0,0.000860613,33.4,0,0.730718,33.408,0,0,0,0
1088,1088,0,0,0,0,0,0,0,0,0.000869528,33.3867,0.266667,1,33.4027,0,0,0,0
1089,1089,0,0,0,0,0,0,0,0,1.02797e-11,46.5859,0.370931,0,46.5874,0,0,0,0
1090,1090,0,0,0,0,0,0,0,0,1.24193e-08,41.8,0.34641,1,41.8134,0,0,0,0
1091,1091,0,0,0,0,0,0,0,0,443.42,20.6103,1,0.356582,20.6376,0,0,0,0
1092,1092,0,0,0,0,0,0,0,0,0.0144,31,0.34641,0,31.0019,0,0,0,0
1093,1093,0,0,0,0,0,0,0,0,0.0214244,30.6667,0,0.333333,30.6685,0,0,0,0
1094,1094,0,0,0,0,0,0,0,0,0.0141904,31.0133,0,0.266667,31.0144,0,0,0,0
1095,1095,0,0,0,0,0,0,0,0,1.60725e+06,7,0,0.34641,7.00857,0,0,0,0
1096,1096,0,0,0,0,0,0,0,0,8.77336e-19,56.6,0.730718,0,56.6047,0,0,0,0
1097,1097,0,0,0,0,0,0,0,0,8.83992e-19,56.5867,1,0.266667,56.5962,0,0,0,0
1098,1098,0,0,0,0,0,0,0,0,1.2477e-33,75,0,0.730718,75.0036,0,0,0,0
1099,1099,0,0,0,0,0,0,0,0,1.23857e-33,75.0133,0.266667,1,75.0204,0,0,0,0
1100,1100,0,0,0,0,0,0,0,0,8.52198e-08,40.4287,0.537349,0.458078,40.4349,0,0,0,0
1101,1101,0,0,0,0,0,0,0,0,1.18848e+06,7.78667,0.266667,0,7.79123,0,0,0,0
1102,1102,0,0,0,0,0,0,0,0,1.63476e-16,53.4817,0,0.717467,53.4865,0,0,0,0
1103,1103,0,0,0,0,0,0,0,0,6.96708e-16,52.5893,0,0.273155,52.59,0,0,0,0
1104,1104,0,0,0,0,0,0,0,0,7.09729e-16,52.6,0.364905,0,52.6013,0,0,0,0
1105,1105,0,0,0,0,0,0,0,0,1.35908e-15,52.2105,0.27461,0,52.2112,0,0,0,0
1106,1106,0,0,0,0,0,0,0,0,2.6808e-33,74.6,0,0.65359,74.6029,0,0,0,0
1107,1107,0,0,0,0,0,0,0,0,4.2098e-19,57,0.65359,0,57.0037,0,0,0,0
1108,1108,0,0,0,0,0,0,0,0,1.7938e-06,38.1895,0.271011,1,38.2036,0,0,0,0
1109,1109,0,0,0,0,0,0,0,0,1.78314e-06,38.2,0,0.730718,38.207,0,0,0,0
1110,1110,0,0,0,0,0,0,0,0,1.28587e-06,38.4352,0.586143,0.454044,38.4423,0,0,0,0
1111,1111,0,0,0,0,0,0,0,0,0,92.2,0,0.34641,92.2006,0,0,0,0
1112,1112,0,0,0,0,0,0,0,0,6.51537e-39,81,0.65359,1,81.0088,0,0,0,0
1113,1113,0,0,0,0,0,0,0,0,1.28978e-26,66.6141,0,0.629069,66.6171,0,0,0,0
1114,1114,0,0,0,0,0,0,0,0,8.49901e+06,0.942703,0,0.67253,1.15801,0,0,0,0
1115,1115,0,0,0,0,0,0,0,0,9.00965e+06,0.619624,0.338119,1,1.22403,0,0,0,0
1116,1116,0,0,0,0,0,0,0,0,6.08852e-26,65.8002,0.271527,0,65.8008,0,0,0,0
1117,1117,0,0,0,0,0,0,0,0,5.60519e-45,87.8002,0.271527,0,87.8006,0,0,0,0
1118,1118,0,0,0,0,0,0,0,0,3.02337e-06,37.8,1,0.65359,37.8189,0,0,0,0
1119,1119,0,0,0,0,0,0,0,0,3.04135e-06,37.7972,0.725814,1,37.8174,0,0,0,0
1120,1120,0,0,0,0,0,0,0,0,5.73691e-06,37.2968,0.449205,0.543603,37.3035,0,0,0,0
1121,1121,0,0,0,0,0,0,0,0,4.69378e-35,76.6,0,0.65359,76.6028,0,0,0,0
1122,1122,0,0,0,0,0,0,0,0,0,95.8,1,0.730718,95.808,0,0,0,0
1123,1123,0,0,0,0,0,0,0,0,1622.18,19,0.65359,0,19.0112,0,0,0,0
1124,1124,0,0,0,0,0,0,0,0,1.08631e-06,38.5614,0.379575,1,38.5762,0,0,0,0
1125,1125,0,0,0,0,0,0,0,0,0.00545094,31.8556,0.672856,1,31.8784,0,0,0,0
1126,1126,0,0,0,0,0,0,0,0,6.76913e-31,71.7573,0.621505,0,71.76,0,0,0,0
1127,1127,0,0,0,0,0,0,0,0,1.37362e-30,71.4,1,0.269282,71.4075,0,0,0,0
1128,1128,0,0,0,0,0,0,0,0,1.40308e-30,71.3894,0.726335,0,71.3931,0,0,0,0
1129,1129,0,0,0,0,0,0,0,0,8.39165e-31,71.6374,0.413254,0.547654,71.6407,0,0,0,0
1130,1130,0,0,0,0,0,0,0,0,0,91.3889,0,0.265429,91.3893,0,0,0,0
1131,1131,0,0,0,0,0,0,0,0,0,96.6,0,0.65359,96.6022,0,0,0,0
1132,1132,0,0,0,0,0,0,0,0,6.7667e-29,69.401,0.357633,0,69.4019,0,0,0,0
1133,1133,0,0,0,0,0,0,0,0,9.06388e-19,56.5867,0,0.266667,56.5873,0,0,0,0
1134,1134,0,0,0,0,0,0,0,0,1.24869e-33,75.0133,0.266667,0,75.0138,0,0,0,0
1135,1135,0,0,0,0,0,0,0,0,1.83564e-14,50.599,0.357633,0,50.6003,0,0,0,0
1136,1136,0,0,0,0,0,0,0,0,6.51297e-30,70.6111,0.734571,1,70.622,0,0,0,0
1137,1137,0,0,0,0,0,0,0,0,6.26777e-30,70.6,0.34641,1,70.6079,0,0,0,0
1138,1138,0,0,0,0,0,0,0,0,0.748695,27.4,0.65359,1,27.426,0,0,0,0
1139,1139,0,0,0,0,0,0,0,0,0.749324,27.4,1,0.730718,27.428,0,0,0,0
1140,1140,0,0,0,0,0,0,0,0,0.431215,27.9032,0.543603,0.449205,27.9121,0,0,0,0
1141,1141,0,0,0,0,0,0,0,0,1e+07,0,0.5,0.294949,0.580513,0,0,0,0
1142,1142,0,0,0,0,0,0,0,0,16549.5,15.8,0.34641,0,15.8038,0,0,0,0
1143,1143,0,0,0,0,0,0,0,0,0.000315531,34.2,0,0.34641,34.2018,0,0,0,0
1144,1144,0,0,0,0,0,0,0,0,113.406,22.2,0.34641,1,22.2252,0,0,0,0
1145,1145,0,0,0,0,0,0,0,0,0.488205,27.8,0.34641,1,27.8201,0,0,0,0
1146,1146,0,0,0,0,0,0,0,0,3.2181e-21,59.8,0.34641,1,59.8094,0,0,0,0
1147,1147,0,0,0,0,0,0,0,0,3.80745e-38,80.1333,0,0.666667,80.1361,0,0,0,0
1148,1148,0,0,0,0,0,0,0,0,7.71455e-38,79.7867,0,0.733333,79.7901,0,0,0,0
1149,1149,0,0,0,0,0,0,0,0,7.52762e-38,79.7867,0.266667,1,79.7934,0,0,0,0
1150,1150,0,0,0,0,0,0,0,0,2.95618e-38,80.203,0.5,0.5,80.2061,0,0,0,0
1151,1151,0,0,0,0,0,0,0,0,2.1652e-10,44.5867,0,0.266667,44.5875,0,0,0,0
1152,1152,0,0,0,0,0,0,0,0,3.30548e-29,69.7869,0.268911,0,69.7874,0,0,0,0
1153,1153,0,0,0,0,0,0,0,0,2.646e-34,75.7867,1,0.733333,75.7968,0,0,0,0
1154,1154,0,0,0,0,0,0,0,0,2.59129e-34,75.7867,0.266667,0,75.7872,0,0,0,0
1155,1155,0,0,0,0,0,0,0,0,5.63716e-07,39.0427,0.378495,1,39.0573,0,0,0,0
1156,1156,0,0,0,0,0,0,0,0,11.8645,24.6427,0.621505,0,24.6505,0,0,0,0
1157,1157,0,0,0,0,0,0,0,0,0.00223036,32.6,0.65359,1,32.6219,0,0,0,0
1158,1158,0,0,0,0,0,0,0,0,1625.44,19,0.270526,0,19.0019,0,0,0,0
1159,1159,0,0,0,0,0,0,0,0,1626.99,18.997,0,0.273186,18.999,0,0,0,0
1160,1160,0,0,0,0,0,0,0,0,1.05046e-23,63,0.269282,0,63.0006,0,0,0,0
1161,1161,0,0,0,0,0,0,0,0,4.48206e-36,77.8,0.269282,0,77.8005,0,0,0,0
1162,1162,0,0,0,0,0,0,0,0,6.57986e-27,66.9914,0,0.724803,66.9953,0,0,0,0
1163,1163,0,0,0,0,0,0,0,0,5.38621e-12,46.9979,0.271316,1,47.0093,0,0,0,0
1164,1164,0,0,0,0,0,0,0,0,3.80573e-12,47.1958,0.506311,0.518913,47.2014,0,0,0,0
1165,1165,0,0,0,0,0,0,0,0,5.33268e-12,47,0,0.740761,47.0058,0,0,0,0
1166,1166,0,0,0,0,0,0,0,0,8.56911e-19,56.6,1,0.65359,56.6126,0,0,0,0
1167,1167,0,0,0,0,0,0,0,0,1.22342e-33,75,0.65359,1,75.0095,0,0,0,0
1168,1168,0,0,0,0,0,0,0,0,2.13911e+06,6.20282,0.274186,0,6.20888,0,0,0,0
1169,1169,0,0,0,0,0,0,0,0,2.15041e+06,6.18667,0,0.266667,6.19241,0,0,0,0
1170,1170,0,0,0,0,0,0,0,0,835769,8.63631,0.382578,1,8.70243,0,0,0,0
1171,1171,0,0,0,0,0,0,0,0,6.74082e-29,69.4,1,0.65359,69.4103,0,0,0,0
1172,1172,0,0,0,0,0,0,0,0,5345.24,17.4141,0.629069,0,17.4255,0,0,0,0
1173,1173,0,0,0,0,0,0,0,0,5356.04,17.4108,0.273256,0,17.4129,0,0,0,0
1174,1174,0,0,0,0,0,0,0,0,3804.44,17.8617,0.503958,0.498155,17.8758,0,0,0,0
1175,1175,0,0,0,0,0,0,0,0,0.0228655,30.6106,0.273665,1,30.6282,0,0,0,0
1176,1176,0,0,0,0,0,0,0,0,0.0143222,31,0,0.65359,31.0069,0,0,0,0
1177,1177,0,0,0,0,0,0,0,0,0.0228831,30.6,0.65359,0,30.607,0,0,0,0
1178,1178,0,0,0,0,0,0,0,0,8.4088e+06,1,0.34641,1,1.45602,0,0,0,0
1179,1179,0,0,0,0,0,0,0,0,11.9055,24.6427,0.621505,1,24.6708,0,0,0,0
1180,1180,0,0,0,0,0,0,0,0,3.0504e-06,37.8,0.34641,0,37.8016,0,0,0,0
1181,1181,0,0,0,0,0,0,0,0,3.0322e-06,37.8,0,0.269282,37.801,0,0,0,0
1182,1182,0,0,0,0,0,0,0,0,2.1489e+06,6.18949,0.271571,1,6.27563,0,0,0,0
1183,1183,0,0,0,0,0,0,0,0,2.94813e-27,67.399,0.357633,0,67.3999,0,0,0,0
1184,1184,0,0,0,0,0,0,0,0,0,97.401,0.357633,0,97.4017,0,0,0,0
1185,1185,0,0,0,0,0,0,0,0,0,97.3867,0,0.266667,97.3871,0,0,0,0
1186,1186,0,0,0,0,0,0,0,0,0,97.7333,0,0.333333,97.7339,0,0,0,0
1187,1187,0,0,0,0,0,0,0,0,8.44588,25.0106,0.726335,1,25.0411,0,0,0,0
1188,1188,0,0,0,0,0,0,0,0,3.54475e-07,39.4106,0.273665,0,39.4115,0,0,0,0
1189,1189,0,0,0,0,0,0,0,0,5.70703e-07,39.0427,0.378495,0,39.0445,0,0,0,0
1190,1190,0,0,0,0,0,0,0,0,7.0718e-05,35.4,0.269282,1,35.4151,0,0,0,0
1191,1191,0,0,0,0,0,0,0,0,4.1651e-05,35.8,0.34641,1,35.8156,0,0,0,0
1192,1192,0,0,0,0,0,0,0,0,4.14623e-05,35.8,0,0.65359,35.806,0,0,0,0
1193,1193,0,0,0,0,0,0,0,0,0,90.2,0.34641,0,90.2007,0,0,0,0
1194,1194,0,0,0,0,0,0,0,0,0,90.2,0,0.34641,90.2007,0,0,0,0
1195,1195,0,0,0,0,0,0,0,0,0,90.6,0,0.269282,90.6004,0,0,0,0
1196,1196,0,0,0,0,0,0,0,0,0,92.2,0.34641,0,92.2006,0,0,0,0
1197,1197,0,0,0,0,0,0,0,0,0,92.6,0,0.269282,92.6004,0,0,0,0
1198,1198,0,0,0,0,0,0,0,0,0,92.7163,0.542964,0.461436,92.719,0,0,0,0
1199,1199,0,0,0,0,0,0,0,0,0.747973,27.4,0.269282,0,27.4013,0,0,0,0
1200,1200,0,0,0,0,0,0,0,0,0.751843,27.4,0,0.34641,27.4022,0,0,0,0
1201,1201,0,0,0,0,0,0,0,0,284220,10.9573,1,0.621505,11.0204,0,0,0,0
1202,1202,0,0,0,0,0,0,0,0,277779,11.003,0.728058,1,11.0723,0,0,0,0
1203,1203,0,0,0,0,0,0,0,0,3.87287,25.8,1,0.65359,25.8276,0,0,0,0
1204,1204,0,0,0,0,0,0,0,0,0.000866642,33.3867,0.266667,0,33.3878,0,0,0,0
1205,1205,0,0,0,0,0,0,0,0,9.10394e+06,0.56076,0,0.718469,0.9114,0,0,0,0
1206,1206,0,0,0,0,0,0,0,0,0.0452534,30,0.642605,1,30.0235,0,0,0,0
1207,1207,0,0,0,0,0,0,0,0,2.72358e-33,74.6,1,0.65359,74.6096,0,0,0,0
1208,1208,0,0,0,0,0,0,0,0,4.15041e-19,57,0.65359,1,57.0125,0,0,0,0
1209,1209,0,0,0,0,0,0,0,0,91056.9,13.0648,0.325327,1,13.1071,0,0,0,0
1210,1210,0,0,0,0,0,0,0,0,4213.05,17.7444,0,0.672856,17.7572,0,0,0,0
1211,1211,0,0,0,0,0,0,0,0,5365.93,17.4,0,0.34641,17.4034,0,0,0,0
1212,1212,0,0,0,0,0,0,0,0,5413.87,17.3889,0,0.734571,17.4044,0,0,0,0
1213,1213,0,0,0,0,0,0,0,0,0.134354,29.0111,0,0.265429,29.0123,0,0,0,0
1214,1214,0,0,0,0,0,0,0,0,0.134657,29,0.34641,0,29.0021,0,0,0,0
1215,1215,0,0,0,0,0,0,0,0,0.150238,28.8968,0.550795,0.456397,28.9057,0,0,0,0
1216,1216,0,0,0,0,0,0,0,0,0,100,0.5,0.294949,100.002,0,0,0,0
1217,1217,0,0,0,0,0,0,0,0,0,97.7333,1,0.333333,97.739,0,0,0,0
1218,1218,0,0,0,0,0,0,0,0,0,97.3867,1,0.266667,97.3922,0,0,0,0
1219,1219,0,0,0,0,0,0,0,0,0,97.403,0.728058,0,97.4057,0,0,0,0
1220,1220,0,0,0,0,0,0,0,0,925514,8.4,0.642605,1,8.48369,0,0,0,0
1221,1221,0,0,0,0,0,0,0,0,5.32493e-44,86.6383,0.379075,1,86.6449,0,0,0,0
1222,1222,0,0,0,0,0,0,0,0,55.094,23,0,0.65359,23.0093,0,0,0,0
1223,1223,0,0,0,0,0,0,0,0,8.56865e+06,0.898646,0.69771,0,1.1377,0,0,0,0
1224,1224,0,0,0,0,0,0,0,0,9.00185e+06,0.624679,1,0.332162,1.22497,0,0,0,0
1225,1225,0,0,0,0,0,0,0,0,55.457,23,0.34641,1,23.0243,0,0,0,0
1226,1226,0,0,0,0,0,0,0,0,9.13147e+06,0.543483,0.720651,1,1.34711,0,0,0,0
1227,1227,0,0,0,0,0,0,0,0,9.72823e-12,46.6,1,0.65359,46.6153,0,0,0,0
1228,1228,0,0,0,0,0,0,0,0,0.088571,29.4,1,0.730718,29.4261,0,0,0,0
1229,1229,0,0,0,0,0,0,0,0,0.0887429,29.3859,0.629069,1,29.4096,0,0,0,0
1230,1230,0,0,0,0,0,0,0,0,0.134823,29,1,0.65359,29.0246,0,0,0,0
1231,1231,0,0,0,0,0,0,0,0,1.76429e-12,47.7187,0.281232,1,47.73,0,0,0,0
1232,1232,0,0,0,0,0,0,0,0,1.13981e-12,48,0.357395,1,48.0117,0,0,0,0
1233,1233,0,0,0,0,0,0,0,0,1.53132e-12,47.8,0,0.65359,47.8045,0,0,0,0
1234,1234,0,0,0,0,0,0,0,0,5.20534e-06,37.4,0.65359,0,37.4057,0,0,0,0
1235,1235,0,0,0,0,0,0,0,0,885.124,19.7614,0,0.620425,19.7711,0,0,0,0
1236,1236,0,0,0,0,0,0,0,0,733.797,20,1,0.357395,20.0282,0,0,0,0
1237,1237,0,0,0,0,0,0,0,0,881.853,19.7614,1,0.620425,19.7964,0,0,0,0
1238,1238,0,0,0,0,0,0,0,0,914.982,19.7188,1,0.282199,19.7462,0,0,0,0
1239,1239,0,0,0,0,0,0,0,0,34578.2,14.6667,0.666667,0,14.6818,0,0,0,0
1240,1240,0,0,0,0,0,0,0,0,1.70538e-42,85,1,0.34641,85.0066,0,0,0,0
1241,1241,0,0,0,0,0,0,0,0,5388.63,17.399,0.357633,1,17.4314,0,0,0,0
1242,1242,0,0,0,0,0,0,0,0,4.58473e-13,48.5573,0.378495,0,48.5588,0,0,0,0
